time	f_x	f_y	f_z	m_x	m_y	m_z	x	y	z	x0	y0	z0	u_x	u_y	u_z	theta	u0_x	u0_y	u0_z	theta0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6216823486728534	0.018908543697796754	0.03008368951021767	0.6216823486728534	0.018908543697796754	0.03008368951021767	-0.12059675668612192	0.9926684616372204	-0.008108486146155646	3.1450872571992377	-5.668898732125546e-22	-1.506745871224272e-21	-2.2243658681312827e-22	0.005
0.005	0.17907591162678338	-0.0018944861592694539	-0.16931999241740123	0.6122754046172603	-0.33595097924294265	0.07373834039682586	0.6216788159433267	0.018909988698258724	0.030081986017479134	0.6216823486728534	0.018908543697796754	0.03008368951021767	-0.12059510679946109	0.9926686828455417	-0.008105943111320358	3.145100135243334	-0.0006977144298859933	-0.0026700924072186947	0.0006874683157823164	0.005007120338657546
0.01	0.1721073876307458	-0.01116930461013484	-0.1630517130497138	0.6031073356183098	-0.3301344730573687	0.07737337455169431	0.6216783096555824	0.018910850237076372	0.03008168770055214	0.6216823486728534	0.018908543697796754	0.03008368951021767	-0.12059186821238874	0.9926690996354951	-0.008103082740625758	3.1451015502285236	-0.001795752565393401	-0.003075711786091792	0.0019947016149691223	0.005010226116613974
0.015	0.17181195386871034	-0.01981337177646362	-0.1789901520829115	0.6027160548072051	-0.35012985934086566	0.0822386520170649	0.6216777758444346	0.018908809806697208	0.030081055611200835	0.6216823486728534	0.018908543697796754	0.03008368951021767	-0.12058783226342397	0.9926695969464399	-0.008102222423582963	3.1451037050451958	-0.0020821409588938663	-0.0035281990791981937	0.0036194867060541083	0.0050137040544365906
0.02	0.16858733039723456	-0.006464669688142228	-0.15704001078819654	0.597834632594265	-0.3286435767521183	0.07850893139289941	0.6216768985786056	0.01890657174707358	0.030080118438968267	0.6216823486728534	0.018908543697796754	0.03008368951021767	-0.12058319631408912	0.9926701667428279	-0.008101408855504593	3.1451068727415223	-0.0023246084872716936	-0.0041753350881119835	0.005483364919369248	0.005018250224167255
0.025	0.16861619423448462	-0.012099457992906971	-0.19119631362595993	0.598994022102855	-0.3520396811972064	0.08116328206531459	0.6216760701820572	0.018905357458374905	0.030079295860009847	0.6216823486728534	0.018908543697796754	0.03008368951021767	-0.12057915686043766	0.9926706659738967	-0.008100360841745152	3.145109719785212	-0.002667342373892341	-0.00477143164061326	0.007104755290399018	0.005022511645390745
0.030000000000000002	0.16903579229695145	-0.012788437681886932	-0.17698418060718984	0.6019863340933659	-0.3334137824781326	0.08324802729467597	0.621675370573301	0.018903986099397595	0.030078555307392674	0.6216823486728534	0.018908543697796754	0.03008368951021767	-0.12057525189006305	0.9926711481796877	-0.008099395240899176	3.145112317696954	-0.002983044547283186	-0.005313959132592785	0.008669247475627318	0.005026633131827125
0.035	0.16468960408758568	-0.008014023149107152	-0.18711717847498627	0.6194399613169186	-0.32957260313527154	0.07919391289951071	0.6216746442386599	0.018903427821577286	0.030077966786699356	0.6217088301650322	0.01900760094078063	0.030047075228427072	-0.12057121182622756	0.9926716534915447	-0.00809760662896475	3.1451146575976794	-0.1482301144480168	-0.08639090872799426	0.3119291393489289	0.006082719878123532
0.04	0.17055589434711585	-0.009797089962124934	-0.17305036015197856	0.6017727764009645	-0.33789763089164015	0.08189109440282043	0.6216739714740197	0.01890408420464952	0.030077586804612616	0.6217264844931514	0.019073639102769907	0.030022665707233238	-0.1205676091701114	0.9926721136859831	-0.008094833488464378	3.1451165594122985	-0.22032893910639637	-0.12648507443943816	0.4617823257269823	0.006789113146163988
0.045	0.18701473667250781	-0.008781609658521504	-0.17491429838671835	0.6286318135491377	-0.3284598163142952	0.08779232600689915	0.6216732668514162	0.018905506646785173	0.030077346675831673	0.6217382540452309	0.019117664544096094	0.03000639269310401	-0.12056931146332367	0.9926719206936075	-0.008093145230639932	3.14511796113426	-0.2606859660582642	-0.14897871556194028	0.5446201486827909	0.007256377140909997
