time	f_x	f_y	f_z	m_x	m_y	m_z	x	y	z	x0	y0	z0	u_x	u_y	u_z	theta	u0_x	u0_y	u0_z	theta0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6216993631874094	0.018918022232158705	0.030081257750788126	0.6216993631874094	0.018918022232158705	0.030081257750788126	-0.12057394731225464	0.9926714778696143	-0.008078381873725575	3.1450355500560234	2.4203667669167842e-22	4.004039527228643e-22	-6.94465961822389e-24	0.005
0.005	0.18848655902409453	-0.003123650282749012	-0.15909430910679243	0.5948349879105466	-0.31663196369310875	0.08171667582143642	0.6216968988271814	0.01891679982223027	0.030077560695521477	0.6215156815404265	0.018931177828755558	0.029815307502433275	-0.12057014259059397	0.9926719458060144	-0.008077668313652576	3.14504821993793	0.10798699754190984	0.0039581718280291295	0.08409127307877357	0.0053674673019996795
0.01	0.1751966123852939	-0.00880458649181278	-0.16892089558259296	0.6145034708285853	-0.34180894437581893	0.08617779248919406	0.6216965543000416	0.018912568865571768	0.03007437076945141	0.6213932271091046	0.018939948226486796	0.02963800733686348	-0.12056354370392057	0.9926727504134187	-0.008077283962534995	3.145052732795701	0.17199634044005782	0.007016449035937043	0.13542738319789582	0.00561490538413581
0.015	0.19027160480243474	-0.00967698627168704	-0.1510373415536822	0.6100439679283738	-0.3356271265428842	0.07905678594385232	0.6216978380863616	0.018909355581152754	0.030073553342379128	0.6213115908215566	0.018945795158307605	0.029519807226483404	-0.12055934211367714	0.9926732562030917	-0.008077836855782141	3.14505291146814	0.2118278326252446	0.009428000396957995	0.16712390000557986	0.005780285734560796
0.02	0.18826013864615268	-0.00578477449771758	-0.17704395749909657	0.6131300794428356	-0.3287623273653492	0.08653756667332972	0.6216993526675115	0.01890653716746425	0.03007281323517	0.6212571666298581	0.0189496931128548	0.029441007152896794	-0.12055647596424685	0.9926736058672427	-0.008077643072593012	3.1450520772409747	0.23694763947823103	0.011098784598495798	0.1873012574562372	0.005890113288398759
0.025	0.17585181930665178	-0.0069620944950477635	-0.1672306653032952	0.6237106314674884	-0.3541630497702952	0.07387634119141473	0.6216984912673783	0.018903443133885443	0.0300700413082767	0.6212208838353923	0.018952291749219623	0.02938847377050593	-0.12055407456383241	0.9926739000556012	-0.008077329661495498	3.145056846487879	0.25321294871500766	0.011285051652975315	0.20050118250007246	0.005963665388695768
0.030000000000000002	0.16964136468760518	-0.005945827881076317	-0.1651306927943305	0.6050643111801539	-0.33995959602443176	0.07756990829562112	0.6216967720970218	0.018899367830791797	0.030066520624084547	0.6211966953057485	0.01895402417346285	0.02935345151557869	-0.1205507567319718	0.9926743011251781	-0.008077557612807464	3.145063773986753	0.26398793549183475	0.010807019061617101	0.20964728671983313	0.006014243355956328
0.035	0.17471875149901206	-0.007598668201164012	-0.16518827387316298	0.612013607109209	-0.3440791377861995	0.07499021010425551	0.6216956976194323	0.018895197925630595	0.030063423013840573	0.6211805696193193	0.018955179122958337	0.029330103345626985	-0.12054683995646605	0.9926747749449347	-0.008077782154370057	3.1450695315355435	0.27106572782428195	0.010310879363543884	0.21618696842559207	0.006049134358451596
0.04	0.1695157053755778	-0.01045806200364302	-0.15291171399257897	0.5971884284736033	-0.34628799132681504	0.08287481959598911	0.6216953278347987	0.018890301429310696	0.03006022601065464	0.6212901637778178	0.018776333330574387	0.02932787798615632	-0.12054318030671544	0.9926752097720856	-0.008078959431070593	3.1450742851576226	0.5016590374359009	0.3253350281346145	-0.20644102267006695	0.007312890070237023
0.045	0.1674011285721835	-0.019385230197348037	-0.18088815190596408	0.6134314086271748	-0.3387965327366459	0.08335840687241487	0.6216944004261882	0.018884884062360094	0.03005536408590051	0.62136322655015	0.018657102802318443	0.029326394413176297	-0.12053961374942411	0.9926756289563459	-0.008080667872327278	3.1450814609119213	0.5835989976601841	0.45539227581443054	-0.39333257153647927	0.008607774935192061
0.049999999999999996	0.17102963396396054	-0.011204355251923209	-0.17287330518198107	0.6075054146471663	-0.3485061658987032	0.08902930869078979	0.6216880666985871	0.018881484847736586	0.03004288274298572	0.6214119350650381	0.01857761578348119	0.029325405364522845	-0.12053012585769084	0.9926768062118384	-0.00807757202341553	3.145104294342893	0.6237566448013726	0.5192139753173896	-0.4869469102456392	0.009491739865038797
0.05499999999999999	0.17336967545285	-0.018719662732925586	-0.1768078071538103	0.6319770087908718	-0.3366238055224971	0.08475697652284643	0.6216692557705337	0.018883732615888674	0.030022413649979096	0.6214444074082969	0.018524624437589673	0.02932474599875356	-0.12050841257160914	0.9926795672325583	-0.008062214240014217	3.145165925664418	1.2844832333439666	1.0974081432369687	-1.0704076797068127	0.005058624978823155
0.05999999999999999	0.16663421318208646	-0.020351621822308673	-0.17708291096373108	0.6285148113168463	-0.3411300335799452	0.07209284139978595	0.6216463668631143	0.01889339244084525	0.030001523117903273	0.6214660556371362	0.01848929687366201	0.029324306421573822	-0.12047075893969353	0.9926843778873896	-0.008032567386614987	3.145245681244375	1.2675896533771316	1.0964564443334692	-1.091315969318978	0.005402917672547629
0.06499999999999999	0.16796286773167463	-0.01547540765778087	-0.1667700402805536	0.6262251489231324	-0.32143961373736313	0.0839831351794835	0.6216236078579916	0.018912620135646437	0.02998121615298288	0.6214804877896957	0.01846574516437686	0.029324013370120878	-0.12041467967112013	0.9926915725657934	-0.007984151586330219	3.145326134322786	1.2575453591758978	1.0982850487438678	-1.1010533037021732	0.005589615482938615
0.06999999999999999	0.18205517571980867	-0.017477062587541236	-0.1526483025550587	0.6146882335601904	-0.33236883376507276	0.0910350020338237	0.6215977204423832	0.018940986157462633	0.029958272939764496	0.6214901092247354	0.018450044024853403	0.02932381800248579	-0.12033897925754192	0.9927012969296056	-0.007916131980436742	3.145412412321806	1.2512028052980737	1.1026598383198356	-1.1039025217364962	0.0056607032897162575
0.075	0.17267904138445533	-0.02052327758873241	-0.15855482027854406	0.6284857366378395	-0.3379779654528932	0.09229175319667196	0.6215635777295212	0.01897764725184887	0.029928872466441464	0.6214870719210903	0.018413386033758493	0.029317102863305838	-0.12024687380972304	0.9927131365802663	-0.007830568303646408	3.145514238748904	1.3103400702501855	1.1555409566348114	-0.9735015807449492	0.005354455923757408
0.08	0.17633964252512724	-0.013436062297509195	-0.15261107127940549	0.6084115595729205	-0.33647677758345645	0.09630262059829817	0.6215242880841108	0.019022763459208735	0.029892487971461795	0.6214850470519936	0.018388947373028593	0.02931262610385254	-0.12013760203704225	0.9927271804043187	-0.007726698083962078	3.1456264018349525	1.3492625401901386	1.194782428931695	-0.8671559897932326	0.005102407534427752
0.085	0.17027409050870612	-0.011411834507946613	-0.14487360581070724	0.6241284516292682	-0.33028307245348265	0.08040461573529077	0.6214780068494079	0.01907629777920672	0.029849197367010832	0.6214836971392623	0.01837265493254202	0.029309641597550444	-0.12001367618591195	0.9927431024452631	-0.007605923724108415	3.1457534206695446	0.6787414144292783	0.6048916019195961	-0.38445202157887953	0.009872744127887856
0.09000000000000001	0.169064913539369	-0.0184327630167442	-0.1590558990999524	0.5968758539905318	-0.33165838920036994	0.07778002580411973	0.621429765864099	0.019135876384620578	0.029803315392625512	0.6214827971974416	0.018361793305550947	0.029307651926682696	-0.11987849972806305	0.9927604444493676	-0.007472967258252238	3.1458822729057276	0.6711196852853412	0.6041049799292297	-0.33861380381093087	0.009655928064448044
0.09500000000000001	0.1737303584264798	-0.013033435853047885	-0.17707188739004093	0.6104193638803505	-0.32978614591766764	0.08514531466662875	0.6213808900441204	0.01920020254067767	0.029755743486756914	0.6214821972362278	0.018354552220890177	0.02930632547943764	-0.11973184033344468	0.9927792151531395	-0.0073291452627618076	3.146013320386403	0.659665409714755	0.6018367953255319	-0.29696478601130616	0.00944321324701855
0.10000000000000002	0.17378245644017262	-0.013115088376457463	-0.16688044827509663	0.6123433829298657	-0.3469254215035207	0.09329843463645125	0.6213285190763488	0.019267106385062984	0.029704950708467237	0.6216172701047105	0.018219488682282115	0.029397345866884767	-0.11957721457855096	0.9927989515426513	-0.007178549257874893	3.1461541931808465	0.6386345373143841	0.5780320387160593	-0.2483313748930697	0.009061755766463113
0.10500000000000002	0.17493295548271223	-0.02861781330616699	-0.1611236589755111	0.6012686035620807	-0.3385728665393509	0.07606949345718252	0.6212660908033419	0.019334912141675327	0.02964930820612155	0.6217073186836988	0.0181294463232101	0.029458026125182852	-0.1194183819926439	0.9928191723344326	-0.007024321136675939	3.146324975644142	0.6176809755848872	0.5555772230241744	-0.20240431688682295	0.0087342359992504
0.11000000000000003	0.1778431233410471	-0.010792508157656144	-0.163105496921373	0.6191460138540298	-0.3407940334719152	0.08584107713448491	0.6211998654444018	0.019402143685405108	0.029592633285921544	0.621767351069691	0.01806941808382877	0.029498479630715224	-0.11925739953460303	0.9928396060210809	-0.006869452099640135	3.146511549399503	0.5965642929379885	0.5340973664030267	-0.157972990358698	0.008447026028063086
