time	f_x	f_y	f_z	m_x	m_y	m_z	x	y	z	x0	y0	z0	u_x	u_y	u_z	theta	u0_x	u0_y	u0_z	theta0	dx	dy	dz	lambda_11	lambda_12	lambda_13	lambda_21	lambda_22	lambda_23	lambda_31	lambda_32	lambda_33	omega_x	omega_y	omega_z	lambda_w_11	lambda_w_12	lambda_w_13	lambda_w_21	lambda_w_22	lambda_w_23	lambda_w_31	lambda_w_32	lambda_w_33
4.539999999999925	0.1855648989056662	-0.0020102917434994738	-0.2522374245155463	0.5215532808998588	-0.2816657326714821	-0.01804748531597234	0.6116365858860648	0.016457702407119853	-0.09886203308432231	0.6281393074840302	-0.010809519234329903	-0.109131125838198	-0.15371164143032	0.9880105158788471	0.014420534026558025	3.226160666471923	-1.7526665216635198	-0.9629862376852969	-0.023415500618201995	0.01641006520368018	0.05103341201980254	-0.11877452375399572	-0.045153046907465924	1.191704046043014	-0.5480561438747543	-1.7075045046763657	-0.548056143874754	3.452495047667056	0.9084152370200967	-1.707504504676367	0.9084152370200985	8.62764032117936	0.046497877132943614	-0.052739084367340365	-0.001356380113561706	0.07927753005910233	0.01686949610423528	0.03043480089769951	0.016869496104235278	0.012357671227799459	0.007769409065626522	0.03043480089769951	0.007769409065626522	0.0284941616338535
4.544999999999925	0.19062010867468474	0.0014806540655265335	-0.2320022024063341	0.5037501476709392	-0.29296695485497903	0.00250603421916519	0.611983104011896	0.015902718208323563	-0.09908569898131675	0.6282729012799505	-0.010914276726955746	-0.10919169897488959	-0.15371742790536122	0.9880090232320126	0.01446106394027584	3.2258780136605814	-1.7572124414420183	-0.9548550373127086	-0.013464022756519478	0.016583719585333015	0.05216804322691851	-0.11887711082251795	-0.04395316368241178	1.1890642233224682	-0.5427927782294799	-1.704814132243164	-0.5427927782294801	3.454594867155638	0.9137847175524492	-1.7048141322431645	0.9137847175524495	8.626674285944093	0.024725464644918	-0.05378366016908737	0.0011485541832287893	0.07936149871277677	0.01671196872144504	0.030464747900351096	0.016711968721445043	0.012278631323398341	0.007701203313651551	0.03046474790035108	0.007701203313651544	0.028503202895623976
4.549999999999925	0.1698925166301295	-0.012384276955074955	-0.24917053228337652	0.5139987726526163	-0.28825365980735845	0.05741215915873164	0.6123518585245596	0.015322486574171713	-0.09929378613185388	0.628361963810564	-0.01098411505537297	-0.10923208106601742	-0.15374566528916045	0.9880048656148027	0.014444927354238255	3.2255727957448035	-1.7624644682904174	-0.9451664829902159	-0.010119621299149423	0.016640826277950327	0.05408238637018541	-0.11699353659008088	-0.040668452240860166	1.1866107707549554	-0.5378559681745618	-1.7021287416002617	-0.5378559681745618	3.456329816156334	0.9191937557430697	-1.702128741600262	0.9191937557430692	8.625622512038438	0.0034582223529777342	-0.06176831984093331	0.011070005855283449	0.07943354157313297	0.01656217546165099	0.03049344450637043	0.016562175461650983	0.012204850629739902	0.007638033858137576	0.030493444506370437	0.007638033858137578	0.028513890679516096
4.554999999999925	0.17770873219104466	-0.060831969106969114	-0.23107801265075034	0.5238371365852502	-0.2644172660107641	0.02978558889058191	0.6127286117662525	0.014708825499970317	-0.09950321648964985	0.6284213388309728	-0.011030673940984465	-0.10925900246010253	-0.15379226117999392	0.9879986838628287	0.014371537372972282	3.2252741465486965	-1.7672944579755985	-0.9360877934623324	-0.011584479654051433	0.01660565896574944	0.054974066173962076	-0.11638522765190149	-0.04084668878541249	1.1843908245958816	-0.533280630366227	-1.6996323619535372	-0.5332806303662275	3.45790584170877	0.9245759782425008	-1.6996323619535372	0.9245759782425002	8.624943329283253	-0.019012604821424715	-0.06402111145440492	0.01942784858125568	0.07949634955173511	0.016420235178080105	0.030519558062290654	0.016420235178080105	0.012136089124284342	0.0075793383185827744	0.030519558062290654	0.007579338318582772	0.028524364925832407
4.559999999999925	0.15740353252933056	-0.060066430929162064	-0.2280096278246166	0.5285098316230598	-0.28229337157051343	-0.007516127135501351	0.6131231832755297	0.01404700357187024	-0.09971504753461466	0.6284609221779122	-0.011061713198058803	-0.10927695005615948	-0.15384953251627903	0.9879917631921743	0.01423366463497484	3.2249569017822135	-1.7720231295706428	-0.9270376765367662	-0.01623498235035739	0.01648047462202201	0.0560960955159521	-0.11805815886926892	-0.04115506630418832	1.1823408265590991	-0.529040993531789	-1.697166663725782	-0.5290409935317892	3.4592791189623098	0.9300401589769723	-1.6971666637257825	0.9300401589769717	8.624521403451325	-0.043710672281197675	-0.07167046453831451	0.024727123963867947	0.07955266828174196	0.016286406547564553	0.03054514212184679	0.01628640654756456	0.012072200075130424	0.007525562555462845	0.030545142121846797	0.0075255625554628445	0.028535812162105927
4.564999999999925	0.19670921084253254	-0.03555862743230056	-0.2212595885850801	0.5212150723813924	-0.30084909753423494	-0.017051886737140545	0.6135445080005074	0.013332828945981444	-0.09991671439977803	0.6286725112221381	-0.011027207877571735	-0.11001495645989015	-0.15390620266350785	0.9879858103395943	0.014032795491793681	3.2245998800169025	-1.6962989101647727	-1.0536811584395755	0.10988478802655016	0.015854411030491077	0.05769579982950285	-0.12096669814765638	-0.038898739154799813	1.180388924454363	-0.5250635274802895	-1.6945642784772266	-0.5250635274802896	3.4603573510480556	0.9356702676759667	-1.6945642784772263	0.9356702676759665	8.624026975786196	-0.06736971529015402	-0.08338366204913926	0.025383543615290993	0.07960269603471083	0.016159382688802536	0.030571647637350402	0.016159382688802536	0.012012460429295164	0.007476438967957466	0.030571647637350402	0.007476438967957468	0.028549511971267504
4.569999999999925	0.17998917409535614	-0.016390815545612742	-0.2529630683246495	0.5055932994701127	-0.2857466308249871	0.014756043544719072	0.6139820333629981	0.012571273897676113	-0.10011360397866229	0.6288135705849554	-0.011004204330580355	-0.11050696072904395	-0.15395675026265046	0.9879815897153951	0.013773069084440363	3.2242232160917204	-1.633676896937346	-1.1364749822803681	0.19821156724106598	0.015381493397344348	0.05853678203890078	-0.12320463308977735	-0.03778710073557246	1.1785633387452767	-0.5213624355312209	-1.6919382591669978	-0.5213624355312206	3.4612570205231887	0.9413992384417519	-1.6919382591669982	0.9413992384417523	8.623663782410107	-0.09010780866175125	-0.0908505245728472	0.02379656528302898	0.07964752619373593	0.016039080673684487	0.030598074087988737	0.016039080673684487	0.011956672936778635	0.007431500008448289	0.03059807408798873	0.0074315000084482895	0.0285642901924843
4.574999999999925	0.17016008688537593	0.032705224387446	-0.23896592147820597	0.5140672589335423	-0.2947529786290049	0.014119117886173767	0.6144204742677477	0.011778650127036593	-0.10032198810951623	0.6289076101601669	-0.010988868632586097	-0.11083496357514627	-0.15402414836913753	0.9879753573476397	0.013463097450637779	3.22384443689842	-1.5850609463922303	-1.1921819446022024	0.2570221209058638	0.014954622044860571	0.05759736031582174	-0.12309355853298723	-0.04000188986160237	1.1768992351242102	-0.5180067771231989	-1.689410657691954	-0.5180067771231991	3.4621225924865326	0.9471014126390477	-1.6894106576919536	0.9471014126390471	8.623761744273645	-0.10959325727169675	-0.0943885799491258	0.031402046589520005	0.07969084282636366	0.01592779836210108	0.030624053652373938	0.01592779836210108	0.011905568226545211	0.007391164000156832	0.030624053652373934	0.0073911640001568316	0.02857887620814735
4.579999999999925	0.2025381800143023	-0.0033245226846374733	-0.21412042043302035	0.5075846084807097	-0.2833329943086944	0.014963073098592676	0.6148476566729968	0.01097521009891228	-0.10054052634569724	0.6289703032103081	-0.010978644833923249	-0.1110536321392149	-0.1541326270361257	0.9879630842133303	0.013117831933153787	3.223481040898243	-1.5481736514320552	-1.232062769542219	0.29149342020585345	0.014535013568912153	0.055623374314374426	-0.1206479920260568	-0.04202909387068027	1.1754114490171748	-0.5149925903442896	-1.6870699082141638	-0.5149925903442896	3.463031190237494	0.9526740211372604	-1.6870699082141631	0.9526740211372605	8.62437544982462	-0.12329507679310461	-0.0936146778131793	0.04860293737926308	0.07973315187326246	0.015825359845075763	0.03064868035571974	0.015825359845075763	0.011858918531793262	0.00735488273159554	0.030648680355719736	0.007354882731595538	0.02859232232961852
4.5849999999999245	0.16933184485515834	-0.03916414499858059	-0.24538293622515556	0.4934007346325286	-0.29904781916337514	0.04675500008245495	0.615287991149599	0.010173232318238485	-0.10075921189836351	0.6290120985770687	-0.01097182896814802	-0.11119941118192711	-0.1542909516953198	0.9879432502642319	0.012745057171216847	3.2230628351876085	-1.5229725632101327	-1.2595476744547631	0.306424198606715	0.014086918454171054	0.05425178454344413	-0.11742277840653675	-0.04188914549848031	1.1739262965399773	-0.5122184261964301	-1.684454856462801	-0.5122184261964298	3.463712716186626	0.9582670722718847	-1.6844548564628017	0.958267072271886	8.624800313991965	-0.1316317085813215	-0.10625288391536179	0.06904642005887596	0.07977819693747454	0.015732417126487236	0.030677181391549128	0.01573241712648724	0.011816719420893506	0.0073237137272270676	0.030677181391549128	0.007323713727227067	0.028608427472660625
4.589999999999924	0.15447671637153162	-0.0335211407180454	-0.2380388952672029	0.5228403375418607	-0.30397495768778016	0.030265076223685697	0.6157612231632821	0.009369559742842228	-0.10097008840902319	0.6290399621549092	-0.010967285057631181	-0.1112965972104015	-0.15449472810069861	0.9879165023279937	0.012343557717075354	3.222548480651791	-1.5083611918190738	-1.2770491721813633	0.306279738995906	0.013588641025597748	0.054191104368923076	-0.11508608789807236	-0.04005328604658335	1.1723470584107316	-0.5096106148273115	-1.6812947383132906	-0.5096106148273117	3.4639680543149796	0.9640041381556573	-1.6812947383132901	0.9640041381556563	8.624577748917511	-0.13925864351615416	-0.12711812802095443	0.08764056902427303	0.07982601507895426	0.01564843178800853	0.03071223408009446	0.015648431788008534	0.011778660336899048	0.007298056037843493	0.030712234080094446	0.007298056037843488	0.028629617607991046
4.594999999999924	0.11625813842521433	0.010957133187651272	-0.24008402706388393	0.5047908322635511	-0.29363977191291823	0.026381238458435034	0.6162544291775893	0.008546598868085837	-0.10118430271055937	0.6296282163617014	-0.010894411912700429	-0.11196526809711835	-0.15472674131637043	0.9878855654393353	0.011905675882615761	3.2219698743236895	-1.3508164636957227	-1.3759123402794966	0.53104934317413	0.012112398124981787	0.053402377084276614	-0.11498957615816265	-0.04052398019187683	1.170734300187172	-0.5071981650815368	-1.6777898898923875	-0.5071981650815366	3.4640103263355404	0.9698528936305172	-1.6777898898923878	0.9698528936305175	8.624167346115676	-0.15118279414006597	-0.14211007292964364	0.09948733982319191	0.07987828753299844	0.015572741520297166	0.030752051005167286	0.015572741520297164	0.011744327016919928	0.007277143002584673	0.030752051005167296	0.007277143002584675	0.028653878560488004
4.599999999999924	0.15611628629887483	-0.02478827985017729	-0.24190975851196467	0.5100364643534077	-0.29182397761336903	0.028641321212314094	0.6167346296342312	0.007691998220952687	-0.10140404467661548	0.6300203858328962	-0.010845829816079927	-0.1124110486882631	-0.15497153728267873	0.9878527997859952	0.011431036139117069	3.2214133338993527	-1.1975771382268519	-1.4410559224543629	0.6993167243115871	0.011088133782251406	0.05145565264302317	-0.11646654726580868	-0.04166318759382282	1.169264856998328	-0.5050461020081655	-1.6744661640779168	-0.505046102008165	3.464176588199993	0.9756268569297525	-1.6744661640779173	0.975626856929754	8.624276228580113	-0.16616071517952702	-0.14003057711086256	0.10528954303313992	0.07993084342853057	0.015503145661486995	0.030790393347719654	0.015503145661487	0.01171292460125062	0.007258959207834352	0.03079039334771965	0.007258959207834349	0.02867661744414149
4.604999999999924	0.21635972195908781	-0.022728528038988966	-0.2184034421064996	0.5166298120347081	-0.29126748842354827	0.03932191075495044	0.6172320250942551	0.006834539901385824	-0.10163327190133684	0.630281832147026	-0.01081344175166624	-0.11270823574902669	-0.155229656622761	0.9878177825611631	0.010944503676570929	3.220779548149431	-1.0648451918425308	-1.4804141787422453	0.8212022158323079	0.010271242848139345	0.04976831017986714	-0.116309426691965	-0.04338631038854374	1.167654858927969	-0.502944525106754	-1.670654195129547	-0.5029445251067539	3.464170175162664	0.9815122829862557	-1.670654195129548	0.9815122829862576	8.624039371075508	-0.1682728609845201	-0.15604613097873352	0.11071598973073171	0.07999360794627895	0.01543960619473116	0.030835645957447158	0.01543960619473116	0.011683858618328687	0.0072441545445454765	0.03083564595744717	0.007244154544545479	0.028702986326510742
4.609999999999924	0.13363618789584591	-0.01599881996190795	-0.24517563110042695	0.5154939618785951	-0.2877448112502697	0.04723789482244354	0.617746909698939	0.006006478016459956	-0.10186448453853364	0.6304561296897793	-0.010791849708723805	-0.11290636045620223	-0.15552984370549125	0.9877757645131118	0.0104645476482678	3.2200691664287557	-0.9569256788076627	-1.5055312856520442	0.904200128676285	0.009535258762123563	0.04854892448087767	-0.1120297139150288	-0.04364715471278165	1.1658973575301268	-0.5008597109980738	-1.666345808829693	-0.500859710998074	3.463891790429529	0.9874283468592575	-1.6663458088296934	0.9874283468592584	8.623199822472168	-0.16263542600574157	-0.17083951674395956	0.12748298734420815	0.0800635666270544	0.015381555859491648	0.03088739716088688	0.015381555859491648	0.011656961532449314	0.007232393064773346	0.030887397160886884	0.0072323930647733466	0.02873336556056231
4.614999999999924	0.10636587702428674	-0.030425033513580935	-0.25132693810165235	0.5275834096161719	-0.28686629980059125	0.02960748436615218	0.6182603233979428	0.005189332582139238	-0.10209800828119978	0.6305723280516146	-0.010777455013428857	-0.11303844359431892	-0.1558800867608971	0.9877256377249168	0.00997312049068073	3.2193557292947257	-0.8643117580842111	-1.5295081434906346	0.9557678371275184	0.008824162609096095	0.04781931530098864	-0.10844099259275497	-0.04413374258895958	1.1642044526816115	-0.49894195751002846	-1.6620449513679727	-0.49894195751002857	3.4635393229518816	0.9932446848528631	-1.6620449513679727	0.993244684852863	8.622383630001274	-0.16625760426237596	-0.17222195551825395	0.1479114701073755	0.08013239776019573	0.015328754206382918	0.030939280863232606	0.015328754206382914	0.011632546995455672	0.007223136862640863	0.03093928086323261	0.007223136862640866	0.028764043423160746
4.619999999999924	0.14458871790813477	-0.04269624668609477	-0.22990365868033066	0.4954533022230438	-0.2978733769879851	0.055270575517673455	0.6187718001841119	0.004357879870749918	-0.10232326365446665	0.6306497936261716	-0.010767858549898882	-0.11312649901973015	-0.15626884665825094	0.9876692741045239	0.009457936029752846	3.2186724026894757	-0.7762151386673772	-1.5589982087400323	0.9833355059872667	0.008119523968769901	0.04883941735925366	-0.10801896208583572	-0.04256930997270253	1.1626602746195096	-0.49719146446205786	-1.6579546610587772	-0.497191464462058	3.4631319481144365	0.9989768155663463	-1.6579546610587768	0.9989768155663467	8.621688580667882	-0.17594255858215702	-0.16778767041655468	0.16392613539916157	0.08019231955991463	0.01527828476049263	0.030987689151325548	0.015278284760492629	0.01160974519554825	0.007215201404333723	0.030987689151325548	0.007215201404333724	0.028793706341355908
4.624999999999924	0.15651642684978428	-0.08658337508906892	-0.2394788195944721	0.5230183438947799	-0.28458891856118707	0.03871709445110531	0.6193023688257402	0.0035025028090944093	-0.10253826749709907	0.6307014373425428	-0.010761460907545536	-0.11318520263667098	-0.15666750256365192	0.9876110786384309	0.008924740394177627	3.2179680042746734	-0.6875208143767644	-1.5913135526708861	0.9974875388629545	0.007410595894840442	0.050940527318658314	-0.1107585208685236	-0.04049237165413834	1.161109918401835	-0.4954491083014631	-1.6537116233862963	-0.49544910830146316	3.4624842243935987	1.0047855064118802	-1.653711623386296	1.00478550641188	8.6206117623158	-0.18224140146557605	-0.17306637922896026	0.1681928167697837	0.08024632102493583	0.015228046732344121	0.031036570670952907	0.015228046732344127	0.011587491848401042	0.00720821578368843	0.031036570670952907	0.007208215783688426	0.02882523494556977
4.6299999999999235	0.1309563105183661	-0.00592874019203154	-0.23034562838298595	0.5100609856159233	-0.25806134340888626	0.039051990634457606	0.6198480390972465	0.002642521710987199	-0.10274621872951434	0.6306116617603441	-0.010651713330868482	-0.11413867363215302	-0.15705921336052997	0.9875535433845173	0.008390616619523538	3.2172316287050844	-0.6056941988461434	-1.5662525132655387	1.086242870065881	0.008001859648737213	0.051896138685786616	-0.11190138624891967	-0.039055063451666414	1.159481072621313	-0.4936324716901643	-1.6492086400948718	-0.4936324716901643	3.4616416993032066	1.0106565698957422	-1.6492086400948722	1.0106565698957415	8.619062846186441	-0.1817266191283938	-0.17942508487957	0.16537759907277916	0.08029965705158988	0.015177247979354087	0.03108771975291573	0.01517724797935409	0.011565159826261938	0.0072015011276120745	0.031087719752915723	0.007201501127612073	0.028858973769556158
4.634999999999923	0.13371060594678652	-0.027596056121386162	-0.24084790895062486	0.5061308319790119	-0.2710350978079389	0.035977667329528555	0.6203710087497154	0.0018052582186452884	-0.1029602848690758	0.6305518113722116	-0.010578548279750456	-0.11477432096247406	-0.15744751289904382	0.9874960002028228	0.007869578472326152	3.2165443686527744	-0.5361144986592491	-1.5583101754508744	1.1332181590181838	0.00820035809450992	0.050695707377738895	-0.10853591547454437	-0.040468329475013796	1.1579462689927194	-0.49185869635014023	-1.6449717912863109	-0.4918586963501405	3.4609556320936297	1.0163228220449774	-1.6449717912863102	1.0163228220449767	8.617800832101636	-0.17814695165229438	-0.16889777451128307	0.16390931341375553	0.0803511640531749	0.01512637275476987	0.031135783343361093	0.015126372754769867	0.011542971578775317	0.007193953391557533	0.03113578334336109	0.0071939533915575315	0.028890338939549357
4.639999999999923	0.1636038441806406	-0.0780824596223299	-0.24532799566833768	0.5345700005567623	-0.28350793540732455	0.03905706531243085	0.6208691027980175	0.0010048032480842435	-0.10318914874236171	0.6305119111134566	-0.010529771579005098	-0.11519808584935473	-0.1578576153251803	0.9874344442296137	0.007361496641409246	3.215891667950271	-0.4704676404188236	-1.5635985048893424	1.154882662082784	0.008121084574360775	0.04814238000647378	-0.10247975673829099	-0.04358035003277917	1.1565017968218583	-0.4902202332151532	-1.6409524610298567	-0.4902202332151534	3.460424429780349	1.021740652175471	-1.6409524610298567	1.0217406521754713	8.616909097669561	-0.17378212511607313	-0.16126583598716002	0.17261458375084665	0.0804048204743145	0.015079490940355657	0.031182363313654822	0.01507949094035566	0.011522441144095962	0.007187347659266019	0.031182363313654836	0.00718734765926602	0.02891975021155083
4.644999999999923	0.15518312151130673	-0.03190858334519808	-0.24277618819791524	0.5135738280302778	-0.28228352166095144	0.01639272491130663	0.62136122463556	0.00024454932419805446	-0.10342195149233785	0.6304853109409534	-0.010497253778508204	-0.11548059577394207	-0.15829852158650723	0.987367395274644	0.006870575819466803	3.2152339154102663	-0.4060718935988893	-1.5783340473730343	1.1592695012427654	0.007840658755618186	0.04695372389370496	-0.0966753544713995	-0.0444259330052913	1.1550558893630123	-0.4886324621893729	-1.6368887942198151	-0.48863246218937284	3.459818857396783	1.0270010779527563	-1.636888794219817	1.0270010779527579	8.615872756682135	-0.16638462109514154	-0.16118878542596132	0.1848427237628663	0.08045943246729513	0.015035787960383882	0.031229833803574095	0.015035787960383885	0.011503252646005765	0.007181919956465198	0.031229833803574098	0.007181919956465198	0.02894968105169523
4.649999999999923	0.0972809301720045	-0.021257012843037434	-0.203385167836449	0.5181305970702579	-0.27289798772807267	0.025439929846340532	0.6218492786814248	-0.0004883551033149369	-0.10365012305941154	0.6304675774926178	-0.010475575244843601	-0.11566893572366665	-0.15875897453101534	0.9872966511471807	0.006396142542411202	3.214587736323371	-0.33799123803115344	-1.6010785503840905	1.1498930778045424	0.007436961382930177	0.04718000494415154	-0.09319020811306412	-0.04359030215200668	1.1536283287704423	-0.48702911600091126	-1.632859611287166	-0.48702911600091137	3.4591326875798436	1.0321362079033904	-1.6328596112871654	1.032136207903391	8.61463943883805	-0.15994662884542252	-0.1578598741440675	0.19255214937165754	0.08051019436906322	0.014991747330979065	0.031276255211115725	0.014991747330979067	0.011484151711277207	0.007176161069957216	0.031276255211115725	0.007176161069957215	0.028979605487142162
4.654999999999923	0.0965522921517865	-0.030365931590874584	-0.26579489658918287	0.5568685484751474	-0.29408551911008385	0.023526207895339407	0.6223347776894177	-0.0012308139733633152	-0.1038746603966911	0.6304557551937275	-0.010461122889067188	-0.11579449569015002	-0.15922457130905682	0.9872246732299295	0.0059144279102999716	3.213958364105055	-0.25621388679595236	-1.6302427102813806	1.129873761555596	0.006959377664894919	0.047555324878157695	-0.09403265842530631	-0.04293793039629966	1.1522507069303214	-0.4854554791075279	-1.6289073632602808	-0.4854554791075282	3.4584430998951072	1.0372323089540867	-1.6289073632602797	1.0372323089540854	8.613423285596008	-0.16327352294345504	-0.1549920283351535	0.19479002067452933	0.08055744744131124	0.014947527793491476	0.031321154921100505	0.014947527793491474	0.011465251907093686	0.0071703535299591885	0.0313211549211005	0.007170353529959189	0.029008997437413014
4.659999999999923	0.17047301716824098	-0.02559804007243899	-0.2308359564972633	0.5336513147344073	-0.26709126507355857	0.03372130081483493	0.6228204763951805	-0.001980387032717618	-0.10409965062252086	0.6306937286292503	-0.010582373398931061	-0.11644467352515211	-0.159693796986251	0.9871517003491516	0.005423255654414102	3.2133163119186494	-0.25434181674482254	-1.658903828715893	1.0878010419116126	0.006100872890563129	0.04657608947664076	-0.09441218695564733	-0.04303512270441716	1.1508654070773214	-0.48393943191415406	-1.6248574187436884	-0.4839394319141538	3.4577245572476465	1.0423131751772368	-1.6248574187436877	1.042313175177236	8.612159550684739	-0.16655498713955552	-0.15808431407667933	0.19641151510447044	0.08060706846890062	0.014906032679004937	0.03136748063700665	0.014906032679004939	0.011447490292485228	0.007165909376288284	0.03136748063700666	0.007165909376288284	0.029039047214005423
4.664999999999923	0.12694976047713746	-0.016160914164347735	-0.235385100786286	0.530209214014216	-0.2851912545596735	0.036579295046609936	0.6232912979994177	-0.0026920485219198553	-0.10433571000779013	0.6308523775862656	-0.010663207072173646	-0.11687812541515341	-0.16016585620206203	0.9870776711498204	0.004956775616008105	3.212679649943403	-0.21923129503003103	-1.700008304635072	1.0304761220318506	0.005325918724556279	0.04441944590910931	-0.08991350665368461	-0.04532994727354975	1.1494632130830695	-0.4824226484090159	-1.62080958253122	-0.4824226484090157	3.4570626104025237	1.0472304884534005	-1.62080958253122	1.0472304884534007	8.610937174423649	-0.15694789001674242	-0.15544262795794547	0.19724130315623795	0.08066117903012227	0.014866236145015576	0.03141471290173776	0.014866236145015572	0.011430246045778868	0.007161576218385111	0.031414712901737765	0.007161576218385113	0.029068781425785544
4.669999999999923	0.10251789985530524	-0.03353552084149076	-0.22748798556439753	0.5163016412701924	-0.2913697108407297	0.03583503636519766	0.6237457281791547	-0.003338225362477246	-0.10458413836004024	0.6309581435576092	-0.010717096187668699	-0.11716709334182082	-0.16062434148995577	0.9870051798974282	0.004538256996200853	3.2120452889034277	-0.07714809297646558	-0.8412339820421448	0.45951717975354395	0.009630718137834362	0.04224474781685926	-0.08286776297892494	-0.04788973550718219	1.1479903714853392	-0.4807954332529208	-1.6167149645300383	-0.48079543325292096	3.456445043061813	1.0519544609483986	-1.616714964530038	1.051954460948398	8.609600890785769	-0.13830073619272243	-0.15193632003078422	0.1910990558156113	0.08072105004861253	0.014825826797260423	0.03146345612432751	0.014825826797260414	0.011412445418792706	0.007156023013901389	0.0314634561243275	0.0071560230139013905	0.029098474692917216
4.6749999999999226	0.16091798171181962	-0.04744021485631774	-0.22530308296643634	0.5255128369986241	-0.286441622171106	0.05236532237696023	0.6241885183805983	-0.003958585630661733	-0.10483351080089406	0.6310286542051715	-0.010753022264665412	-0.11735973862626589	-0.161052467751617	0.9869371971585515	0.004131766684690298	3.2114384783605323	-0.027330671734001877	-0.803473568573728	0.3839249274571783	0.009016370509020516	0.04188131359728329	-0.078959726562849	-0.04818471312260017	1.1465667804945399	-0.47917599919453685	-1.6127644111441	-0.47917599919453663	3.455880077827003	1.056547357511473	-1.6127644111441002	1.0565473575114743	8.608331040222048	-0.13486547875032148	-0.14574657070449176	0.17869049249649485	0.08077883316068446	0.014784961413102428	0.03151035480553635	0.014784961413102425	0.011394599628943212	0.007149805505555643	0.031510354805536336	0.007149805505555642	0.029126999850963998
4.6799999999999224	0.12995312840850246	-0.07423112569165981	-0.24165635269405245	0.5351854673390379	-0.2921320236679988	0.023897376210274407	0.6246455332277701	-0.004576576983234691	-0.10505903445136167	0.6310756613035463	-0.010776972982663238	-0.11748816881589572	-0.1614310968525995	0.9868769687384483	0.0037214973570738955	3.2108232070316776	0.037643970723597105	-0.7578806989541504	0.30955306398846855	0.008471169670952555	0.04409523185668214	-0.0781144665255745	-0.04342504144545728	1.1451368428439361	-0.4775044072499317	-1.6087107641255995	-0.47750440724993193	3.45507761406319	1.0611528820063332	-1.6087107641256002	1.0611528820063332	8.606524019049793	-0.13677404262491	-0.14769387897518077	0.15871995242477888	0.08082848550250903	0.014742210005873212	0.03155655216341869	0.01474221000587321	0.011376430263972144	0.007143310088736221	0.03155655216341868	0.00714331008873622	0.029156926349609927
4.684999999999922	0.15561929951798154	-0.029440865974804442	-0.20016575077216975	0.5062615952891638	-0.26844232475614577	0.0638602540222549	0.6250933999940588	-0.005180086203408375	-0.10529097360718306	0.6311069993691295	-0.01079294012799513	-0.1175737889423156	-0.1617546324874453	0.9868253845623746	0.003331554017761373	3.2102301764467738	0.11113846533230835	-0.7051115190897251	0.23850360508188548	0.008016716983771911	0.04406808191709273	-0.07757079373450428	-0.04480508892295046	1.1437095430301347	-0.4757434044314086	-1.604744545237798	-0.47574340443140856	3.4543077686928205	1.065663492042565	-1.6047445452377977	1.0656634920425658	8.604729534773421	-0.13024271211373523	-0.14204031462111683	0.1361704052490135	0.08087656017208875	0.014696577578442525	0.031601446975822504	0.014696577578442524	0.01135718626450445	0.00713504150713325	0.0316014469758225	0.007135041507133249	0.029186096205149382
4.689999999999922	0.10938989138189266	-0.04028955390561724	-0.2196820616517063	0.5022826220811422	-0.2576647298368904	0.027702825692963465	0.6255130679571729	-0.005762469427467647	-0.10553763487409734	0.6311278914128516	-0.01080358489154971	-0.11763086902659539	-0.16200799035619123	0.9867849693767157	0.0029724187024607798	3.209700668854951	0.18801444672231676	-0.6481504755263964	0.17666170633252906	0.007678178491627934	0.043056409967098655	-0.0765903950922774	-0.0479365616371988	1.1423368180229134	-0.4738710266661383	-1.6011070743532798	-0.4738710266661382	3.4538100174692943	1.0700141771486442	-1.601107074353279	1.070014177148643	8.603347708205705	-0.12110990171359605	-0.12759096052673116	0.10739149707365894	0.08092421259552539	0.01464574333003997	0.031642598632948556	0.014645743330039967	0.011335865457502422	0.007123207641203237	0.03164259863294855	0.007123207641203238	0.0292120078145699
4.694999999999922	0.09516695621810459	-0.06767068762647357	-0.2425255596454559	0.5276086564257176	-0.2881989236748583	0.03506611149389354	0.6259151111675438	-0.006331029825628554	-0.10578422984667432	0.6311418194419999	-0.010810681400586091	-0.11766892241611518	-0.1622177617388453	0.9867515088042388	0.002618711323860147	3.209209508576186	0.2704917279888567	-0.5850941119465644	0.12052426144539984	0.00743916753744084	0.04205411733859541	-0.07412334223680615	-0.04803545478121151	1.1410438017233655	-0.4720447882118367	-1.59769030349868	-0.4720447882118366	3.453442722079074	1.0742334519170686	-1.5976903034986796	1.0742334519170693	8.602202381549297	-0.12079994918889894	-0.11972255673018496	0.08969865381593323	0.08097008103070025	0.014594825266141354	0.03168112525182743	0.014594825266141356	0.011314674427177653	0.007110779144313633	0.03168112525182742	0.007110779144313632	0.029235949309880126
