time	f_x	f_y	f_z	m_x	m_y	m_z	x	y	z	x0	y0	z0	u_x	u_y	u_z	theta	u0_x	u0_y	u0_z	theta0
0.12000000000000004	0.1805698113919754	-0.007890055496913139	-0.1673072823284212	0.6131936529515768	-0.3334193446891825	0.07466328764484798	0.6214720933201893	0.01890159865741001	0.029816672971015756	0.6205528035237129	0.019500225562773327	0.029162005556089405	-0.1213883930722944	0.9925723686889563	-0.008059214758339674	3.145738229236314	-0.21725014564997616	-0.27503562095917206	0.3737311352994683	0.006722072645227068
0.12500000000000003	0.16549199312030072	-0.010271067083440126	-0.18318904208504883	0.6358533314588577	-0.3298433901735243	0.07593125383205665	0.6214499617959378	0.01889748902165035	0.029778715583869436	0.6204730346294595	0.01954220734070457	0.029068744473476675	-0.12152549419315564	0.992555602529831	-0.008057924531391824	3.145803237939741	-0.22155829028856855	-0.252844924399651	0.310629028020186	0.006483910829187685
0.13000000000000003	0.17369146277194558	-0.00786500472638898	-0.16707407080033607	0.607353593209118	-0.32965939868263266	0.08405773262572667	0.6214272930904458	0.0188938673872516	0.029739054807826792	0.6204198553666238	0.019570195192658683	0.02900657041840152	-0.12165164022619487	0.9925401702181994	-0.00805536675168864	3.1458703108406616	-0.22496863870711453	-0.2413036719210633	0.25519591631478733	0.006317472636068425
0.13500000000000004	0.17501865982140152	-0.013437652681915845	-0.1894605194987091	0.6181435033191548	-0.33376623044129644	0.07077561937086485	0.6214020719137219	0.01889138623107223	0.02969596620206591	0.6203844025247335	0.019588853760628088	0.02896512104835163	-0.121753129253019	0.9925277676746009	-0.00805021192087382	3.145944075756976	-0.22759325387912493	-0.23779572791152084	0.21071928819332883	0.006214381888186366
0.14000000000000004	0.17168538355154267	-0.01918468989398957	-0.17108599986097967	0.6022796879018477	-0.3435774814489656	0.0814131794431256	0.6213749165542959	0.018889447297127104	0.029650855442919344	0.6203607672968064	0.01960129280594104	0.02893748813498525	-0.1218304723019282	0.9925183229129374	-0.008044544783849328	3.1460219145278847	-0.22913046226755435	-0.23970254827064275	0.1767863816930259	0.006156804009316521
0.14500000000000005	0.18944509431983717	-0.010276971533599513	-0.1712426724045312	0.6208766714602456	-0.32531693655602634	0.08019514019096492	0.6213475271305507	0.01888848869696944	0.029605040268307098	0.6203450104781886	0.019609585502816378	0.02891906619274057	-0.1218771906936215	0.9925126397422179	-0.008038055770204128	3.146099757666177	-0.22993606350778975	-0.2446621666041718	0.1550419838595322	0.006134296920808174
0.15000000000000005	0.1673602775390323	-0.004976877348501243	-0.17912057269871612	0.6204123296333129	-0.3410910295295777	0.0870110837906187	0.6213206143736782	0.018888449247665508	0.029559833496963894	0.6203345059324433	0.019615113967399966	0.028906784897910893	-0.12190660905352173	0.9925090821282541	-0.008031224190767683	3.146176010756106	-0.2303545589727993	-0.2515448667582351	0.14078886410923871	0.006131198570405847
0.15500000000000005	0.17356349829801596	0.0016653451356748853	-0.1652192137952899	0.6050207489626201	-0.3276742654518425	0.08520121958226674	0.621292094701014	0.018889432456484445	0.029512633147815603	0.6203275029019465	0.019618799610455675	0.028898597368024755	-0.12192485251672902	0.9925069046365794	-0.008023377561222879	3.1462557735596532	-0.23063712458931446	-0.26040010776393363	0.1314962273949027	0.006142042496737614
0.16000000000000006	0.1788198375767126	-0.005961791730778948	-0.16132793349695193	0.6072975277900616	-0.33883311426263535	0.07838448722906324	0.6212630476290741	0.018891449550700195	0.029465436751666296	0.6203786922820524	0.019598365683915955	0.028804015879246032	-0.12193742932841589	0.9925054274068009	-0.008014979527185289	3.1463361173381994	-0.1442011792181868	-0.21081542656113278	0.1751582195473548	0.005916127553008001
0.16500000000000006	0.1760840622704821	-0.004012452173631262	-0.1715906226775791	0.6152210492854691	-0.3286914139129681	0.06862923773422258	0.6212332679493534	0.01889435179570647	0.02941659402394395	0.6204128185354563	0.019584743066222824	0.02874096155339334	-0.12194595512925295	0.9925044558971363	-0.008005563811744458	3.146418461609039	-0.08264609438044178	-0.17883451224234265	0.20401259842726446	0.005826172471469249
0.17000000000000007	0.18754699851949386	-0.016495387622532665	-0.16291403944568855	0.6159512085092043	-0.3303765934195751	0.09222080067711155	0.6212034534578248	0.018898019335326935	0.029367701470840057	0.6204355693710589	0.01957566132109408	0.028698925336158636	-0.12195254450030335	0.9925037283502753	-0.007995379959969849	3.1465006254891836	-0.041035552512937445	-0.1607576828403621	0.2220041349504559	0.005804338655975881
0.17500000000000007	0.17108371876521988	-0.012778836467927752	-0.15937058193716025	0.5956360327081925	-0.3285314583735148	0.07218890424169395	0.6211726226547479	0.018902272700037866	0.029318183398796577	0.620450736594794	0.01956960682434156	0.028670901191335498	-0.12195959388258856	0.992502948581934	-0.007984642519318347	3.1465849981767424	-0.013800201960223754	-0.15334865810603282	0.23238993149909115	0.0058097892549774715
0.18000000000000008	0.17215761775088925	-0.012342242005179048	-0.1694053087527787	0.6042584560041272	-0.3447992788995062	0.07548219709897538	0.6211417560238961	0.018906202613628718	0.02926747603834226	0.6204608480772841	0.01956557049317321	0.028652218428119967	-0.12196815639950782	0.9925019799951099	-0.007974241675011295	3.146670236901952	0.003825290680347154	-0.15325296862936216	0.23760201848629853	0.005823312234964942
0.18500000000000008	0.18173188125821432	-0.008040736981252268	-0.17950421989510051	0.6163367638999926	-0.32316676745585954	0.07558893893563547	0.6211103596456977	0.018909179264703542	0.02921519632084485	0.6204675890656107	0.019562879605727647	0.02863976325264263	-0.12197887618084077	0.9925007365448058	-0.007965031304215836	3.1467575546615034	0.015379103364575684	-0.1583229714655996	0.23912648892800462	0.005838393884340758
0.19000000000000009	0.174944717607032	-0.012838246051149957	-0.16755428118292284	0.6234180761249974	-0.3252148120998174	0.06529849347793257	0.6210788740261641	0.01891104936347553	0.02916142065440941	0.6204720830578284	0.019561085680763948	0.028631459802324195	-0.12199143082902834	0.9924992558082386	-0.007957262367108633	3.1468458806338977	0.02310573686842228	-0.1667392953188128	0.23811363822043652	0.005853448852301365
0.1950000000000001	0.16373085192371511	0.004407239540481118	-0.17156631972787456	0.6237821456124336	-0.33576278495421946	0.07368365729885454	0.6210490368416186	0.0189118554727915	0.029108071448251477	0.6203823796384325	0.01955369510520614	0.028581532900003204	-0.12200486229748504	0.9924976574275316	-0.007950696613125205	3.146931596562802	0.17274210086229308	0.1232514643841051	0.059119184410216415	0.005618878843302786
0.2000000000000001	0.16425408322825436	-0.01209155236013945	-0.17128509281419588	0.6140061259335758	-0.3393039437363618	0.07915369599705148	0.6210195663355372	0.018912646501344176	0.029053778741768094	0.6203225773588351	0.019548768054834235	0.028548248298456196	-0.1220178350434362	0.9924961203314385	-0.00794349157205569	3.1470179986877618	0.24659299372626914	0.28696508381222063	-0.06198938061499865	0.006185840995076669
0.2050000000000001	0.17380178509635444	-0.014918827297827137	-0.16546514841010546	0.5953590242661126	-0.3314432353299367	0.07352217041768058	0.6209877833746219	0.018914072364054433	0.028997076267391314	0.6202827091724369	0.019545483354586328	0.028526058564091312	-0.12202667859211613	0.9924951073654712	-0.007934202378197473	3.1471108567525237	0.2860088497212833	0.3722708289198288	-0.130206322044036	0.006610150686792909
0.2100000000000001	0.16702232009447146	-0.013922761717822182	-0.1632297159508913	0.6123516350034955	-0.33708169497865936	0.08024309390757559	0.6209524675967608	0.018916234614622912	0.028938950689161413	0.6202561303815048	0.019543293554421005	0.02851126540784816	-0.12202640310612162	0.9924952260813936	-0.007923581931537511	3.1472129077606352	0.30949854785460945	0.4180249253871441	-0.16943138784769332	0.006882448219826868
0.2150000000000001	0.17552859730303372	-0.00701990758976166	-0.16341955348813259	0.6035950124878615	-0.3223038325168368	0.07883074008111998	0.6209168482808253	0.018918637191171796	0.02888146658968907	0.6202384111875502	0.019541833687644134	0.028501403303686272	-0.12202559329022504	0.9924954103227237	-0.00791296850094874	3.147315687295641	0.32433539715814413	0.4423582310557547	-0.1940343995009965	0.007051325968122546
0.2200000000000001	0.17907798850173795	-0.015520015817805722	-0.17335628174711887	0.6272523381987933	-0.3425438334251976	0.08075849602684092	0.6208805348700278	0.018921471830440854	0.028826592479006874	0.6202265983915803	0.01954086044312626	0.028494828567578345	-0.12202434513634274	0.9924956456478644	-0.007902693469651487	3.1474194036983763	0.33418674846046353	0.45382915715822525	-0.20995937731109415	0.007150184315377241
0.22500000000000012	0.1772790515191067	-0.018384347225786475	-0.17951930840599742	0.6171503481543192	-0.32597067275021613	0.07356686612717692	0.6208414200582384	0.018924138729692633	0.0287733970703426	0.6202187231942671	0.019540211613447704	0.028490445410173062	-0.12202428602340064	0.9924957278941273	-0.007893271336124996	3.147530038046703	0.34130835007731725	0.45646485130942227	-0.22097291235257266	0.007200944881014412
0.23000000000000012	0.16571269696686614	-0.013472551874901706	-0.16532596110697703	0.6128080348859416	-0.33079206511927944	0.07849396876418609	0.6207945702850063	0.018926137458434585	0.02871790933862825	0.6205821987485711	0.01925551457528734	0.028590724490189956	-0.12202325078349523	0.9924959225385275	-0.007884796295740562	3.147663900392293	0.25245852676482555	0.49603782645916605	-0.36911710022743494	0.007506710610454452
0.23500000000000013	0.16414946006560577	-0.002459225411123932	-0.16167801558204312	0.6202111357485139	-0.32616043094010333	0.06713724653651243	0.6207386331200979	0.018926904999553035	0.028660603672840984	0.6208245157847739	0.019065716549847046	0.028657577210200902	-0.12202027445661394	0.9924963476799364	-0.007877338606377671	3.147828417739872	0.1965858476306463	0.5076944991804959	-0.457759927058059	0.007759736336632541
0.24000000000000013	0.17142476126116363	-0.008086363304013829	-0.1614249725788069	0.6214762341564817	-0.3266789388034681	0.07831029182628514	0.6206778935356136	0.01892584495730265	0.028602690135415165	0.6209860604755758	0.01893918453288686	0.02870214569020841	-0.12201157257882762	0.9924974602637521	-0.007871945556416777	3.1480122150347016	0.16241399675077553	0.5060229366297521	-0.5121889158227175	0.007924482042921843
0.24500000000000013	0.17342340272358678	-0.008105975037621085	-0.18189709140187507	0.6224613719004277	-0.33113374373908816	0.06636189577742106	0.6206192481804875	0.018922586232569063	0.028546337767698965	0.6210937569361104	0.018854829854913446	0.028731858010213416	-0.12199444653349784	0.9924995915363085	-0.007868660320928783	3.148192340167723	0.14165310619765847	0.49891797473139915	-0.5454973113282225	0.008017289478239332
0.2500000000000001	0.17668104771740145	-0.006552640968379233	-0.1876187818871576	0.624153395942108	-0.32064170335889725	0.08160116235715786	0.6205617789280626	0.018919385305687146	0.02848946233910704	0.6211655545764667	0.01879859340293118	0.028751666223549983	-0.12197471159844207	0.9925020427797194	-0.007865418524199322	3.1483693502032977	0.1289925075497278	0.4884912051069666	-0.5665759082954451	0.008058824737543204
0.2550000000000001	0.1666546307039463	-0.009789788327907346	-0.18795775841243173	0.6145714231638617	-0.3366048357723428	0.06623295848004733	0.620504342322107	0.018915812616932638	0.028431824331130368	0.6212134196700375	0.01876110243494298	0.02876487169910748	-0.1219521804386002	0.9925048412891578	-0.00786166037517729	3.1485481816112664	0.12150254508334198	0.47552170328142623	-0.5798447714347178	0.008062387127057999
0.2600000000000001	0.16553472373915554	-0.010583958922410815	-0.18394137761561474	0.6054977073658266	-0.33675651874703016	0.06740785979475156	0.6204439514553274	0.018912006887872125	0.028373135501504165	0.6212453297324182	0.018736108456284175	0.028773675349479357	-0.12192575378178043	0.9925081277329176	-0.007856649975857312	3.1487417172155245	0.11745091059376969	0.4594089480002958	-0.587974861332767	0.008034433303254818
0.2650000000000001	0.1701507929758474	-0.009455322758173354	-0.17391952920310325	0.6194680922973776	-0.3363079099592149	0.06711038679155468	0.620380969216262	0.018907107068569583	0.028315508845715737	0.621014830249491	0.018831786367664496	0.028669531305370834	-0.12189557511608277	0.9925118711152918	-0.007852035554033241	3.1489524220413037	0.13085955416418008	0.406312772497028	-0.5537752422572711	0.007687574510494845
0.27000000000000013	0.1726099511487223	-0.005085749153157572	-0.15971461908349802	0.6129681134720059	-0.32668192189630807	0.07629017663306903	0.6203172429213664	0.01890316180336286	0.028258757842989618	0.6208611639275395	0.018895571641918043	0.02860010194263182	-0.12186130269646606	0.9925161339014442	-0.007845180077673593	3.14917022982849	0.14130718003734039	0.35919915840171424	-0.5273834732340495	0.007426922121030428
0.27500000000000013	0.17086851542787812	-0.007105752869429361	-0.17169820969838792	0.621543825333422	-0.32965758619068175	0.07921299551102698	0.620251681277545	0.018899353621082565	0.028203108869151866	0.6207587197129052	0.01893809515808709	0.02855381570080581	-0.12182673710159812	0.9925204437338826	-0.007836765753493184	3.1493964135911106	0.14955834038529606	0.3159163639198161	-0.5073100855844408	0.007225761277104937
0.28000000000000014	0.16974601173691825	-0.009634176071189675	-0.18011419681923835	0.6061341085334552	-0.3399317212971902	0.06698610905466044	0.620186356438514	0.01889678052759251	0.0281485534445072	0.6206904235698155	0.018966444168866465	0.028522958206255136	-0.12179959652918863	0.9925238612580036	-0.00782579828707937	3.1496240972470346	0.1555456521865632	0.27550015120971416	-0.49336967185618136	0.007072611503543513
0.28500000000000014	0.1738454666646684	-0.007038948759577201	-0.16800513586644822	0.6061218563158869	-0.33352831232365243	0.07210643915573395	0.6201226131884581	0.0188963582317786	0.028096839619189823	0.6206448928077559	0.018985343509386025	0.028502386543221143	-0.12177376120907363	0.9925271500950288	-0.00781072373315255	3.149849111946574	0.1592107925337618	0.23758616188142817	-0.4828239056943749	0.006950098053256656
0.29000000000000015	0.16240069063407472	-0.011482411235396513	-0.16173456605128284	0.6068454348067169	-0.3311372520285874	0.07558230230154712	0.620057814038322	0.018897715340831966	0.028047389498547376	0.6206145389663827	0.018997943069732383	0.02848867210119816	-0.12173379657115846	0.9925322045327911	-0.007791388685576724	3.1500826414408585	0.16133652576022994	0.2002131628347407	-0.47116257922026006	0.00683413523688442
0.29500000000000015	0.1730374496035058	-0.005858238315221661	-0.17023900507391446	0.5870951021420802	-0.33594493097486827	0.06921938972622879	0.6199927445473474	0.018900710965910263	0.028000803463611584	0.620594303072134	0.019006342776629954	0.028479529139849826	-0.12167657438573264	0.9925394107129568	-0.0077672020270935045	3.1503197171562296	0.1619118253079759	0.16325663054516054	-0.45662986369743397	0.006717052048713975
0.30000000000000016	0.16806092701614592	-0.006436224204610992	-0.16393601268013586	0.6162221758447617	-0.3392310484288515	0.07562468306716787	0.619930571436457	0.018906431667103804	0.02795502586874085	0.6206032067925051	0.019019364778661122	0.02844857018046389	-0.12160566767085443	0.9925483350366521	-0.0077371962813281925	3.1505440248132492	-0.10638480509651844	0.06931504511735438	-0.43640687850890614	0.006470409185956032
0.30500000000000016	0.16866579842163262	-0.009319658298656974	-0.188120911689768	0.6230421081305271	-0.33357311972781023	0.07319102371414639	0.6198723041943526	0.01891469646630564	0.02791186974546725	0.6206091426060859	0.019028046113348553	0.028427930874206492	-0.1215241644928272	0.9925585885289461	-0.007702323139595345	3.1507523147620904	-0.28682246871735007	-0.006767813847713964	-0.39234716958148835	0.006605255793121162
0.31000000000000016	0.17766245255750174	-0.00395518258151775	-0.18627665168506846	0.6239151216128802	-0.33531675284753587	0.07469085046757436	0.619817560266242	0.018922317182108777	0.027869658449463652	0.6206130998151397	0.01903383366980684	0.028414171336701242	-0.12144110879425749	0.9925690157435167	-0.007668512291687918	3.150947302521695	-0.3979542510889375	-0.06324320472638661	-0.3488760020924044	0.006816597564594476
0.31500000000000017	0.17014996881161903	-0.015628965340566597	-0.1980422238786175	0.6214468931941761	-0.32439444637780274	0.07856467715548339	0.6197665803653528	0.018927858519511953	0.027828298320565464	0.6206157379545089	0.019037692040779004	0.028404998311697533	-0.12136205357959189	0.9925789222226301	-0.007637742487578884	3.1511280301053057	-0.4668267157651058	-0.10577302120090157	-0.31246070599527714	0.007000923053812018
0.3200000000000002	0.1745497942900939	-0.00637951154232322	-0.17434559633029809	0.6099034900782548	-0.33258444475482873	0.06986901079510338	0.6197230355404059	0.01893179468621712	0.027788125515965573	0.6204038424457328	0.019098960671615477	0.028349950386650984	-0.12129405211791663	0.9925874393250288	-0.00761105873043698	3.1512799092256256	-0.4722516534939467	0.13052466079969546	-0.2130958994232697	0.0068226389103745715
0.3250000000000002	0.1768670425677325	-0.01220782212301174	-0.1808567258532477	0.6142607696761541	-0.3393665542458995	0.049204040628019724	0.6196885451260075	0.018934730696488596	0.027751286602115705	0.6202625787732153	0.019139806425506407	0.028313251769953394	-0.12123794450694551	0.9925944721639962	-0.007587795543410769	3.1513963869295694	-0.46141856249857277	0.2828616849672209	-0.13595418840766615	0.006934970067656326
0.3300000000000002	0.1737331786725919	-0.008936976699124731	-0.18655316422349033	0.6084155535825481	-0.3419109085475991	0.06595919360481042	0.6196590631078438	0.018937392884013898	0.0277140014750627	0.6201684029915372	0.019167036928100387	0.028288786025488122	-0.12119571205154632	0.9925997850483849	-0.007567436964986915	3.1514914561109606	-0.44979176216173217	0.37438398586444904	-0.08342973250185859	0.007097890739480416
0.3350000000000002	0.17917480444244266	-0.006557856146761536	-0.15632599313540532	0.6060777957335813	-0.34357895672640476	0.07224715307552647	0.6196289627356494	0.01893882696959622	0.027676388378491706	0.6201056191370851	0.019185190596496413	0.028272475529178047	-0.12116751608231702	0.9926033547511431	-0.007550707464730899	3.151588577452029	-0.44139507689731594	0.42715204868135376	-0.04953292246361328	0.007226641090311406
0.3400000000000002	0.16293296222576537	-0.01926465319975374	-0.1760342339217873	0.6221772147858534	-0.34189587778036523	0.07342522544814943	0.6195973602783656	0.01893818592478302	0.02763931760224922	0.6200637632341169	0.019197293042093725	0.02826160186497154	-0.1211503693860724	0.9926055396724134	-0.007538607912266177	3.151694765676067	-0.4358673509126747	0.455988536079725	-0.02802134241836586	0.007306838538504848
0.3450000000000002	0.1679332859169319	-0.015985518482888164	-0.17987099599706244	0.619218609752029	-0.3343258999215681	0.08600862054118857	0.6195647575381044	0.018935038571801736	0.02760376856490107	0.6200358592988049	0.019205361339158584	0.02825435275550043	-0.12114028179709323	0.9926068197590459	-0.007532163962225976	3.15180670643197	-0.43197259591998177	0.4702763027354498	-0.014289799863245897	0.0073460272614930665
0.3500000000000002	0.17038411605631193	-0.022649946253918744	-0.1721603051124266	0.6063968459253262	-0.335706930261371	0.07196768549358283	0.6195308171143372	0.01892963773946857	0.027570505205434664	0.6200172566752634	0.01921074020386853	0.02824952001585292	-0.12113464933221037	0.9926075172947105	-0.007530826063151924	3.151925849620688	-0.4289664807952841	0.4750298265149086	-0.005482008822082197	0.007353340503026665
