time	f_x	f_y	f_z	m_x	m_y	m_z	x	y	z	x0	y0	z0	u_x	u_y	u_z	theta	u0_x	u0_y	u0_z	theta0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6216335097798619	0.01893372458175825	0.030074936076514985	0.6216335097798619	0.01893372458175825	0.030074936076514985	-0.12059041767100774	0.9926695096615108	-0.008074388788496438	3.1451685254293738	4.788945860734877e-22	8.474939559340533e-22	-1.0074737991913468e-21	0.005
0.005	0.1793954549178176	-0.003090426144719117	-0.17300723138086832	0.6058731399232746	-0.33591984727640367	0.0890431731819449	0.6216288821007584	0.01893543589187101	0.03007273432121682	0.6216335097798619	0.01893372458175825	0.030074936076514985	-0.12058840167526473	0.9926697697225902	-0.008072525026568687	3.145184212579759	-0.0003604924721398412	-0.0031923299297763404	0.0008383013827287918	0.005008314287130889
0.01	0.1721606877256769	-0.011368003850146262	-0.16901661559528708	0.6050712720335748	-0.33775040217155416	0.08175726839018749	0.6216284096355865	0.018935217079528208	0.030072323619378727	0.6216335097798619	0.01893372458175825	0.030074936076514985	-0.12058366484422219	0.9926703661062469	-0.008069945924591312	3.1451857386955133	-0.0013437180747764947	-0.0036007793615889824	0.0027471063050050707	0.005011838370036189
0.015	0.16268176416014368	-0.006263750656246372	-0.1591793238158139	0.6029998050209039	-0.35201627631327786	0.0745753690254759	0.6216276147286812	0.018934479742425257	0.030071828292907277	0.6216335097798619	0.01893372458175825	0.030074936076514985	-0.12057867123323117	0.9926709902614594	-0.008067783894098854	3.1451885064158835	-0.0021298890737446218	-0.004232250466254096	0.004756510457352827	0.005016840580137857
0.02	0.17533404152671586	-0.0043509969462922704	-0.18911198681596375	0.6217333779046009	-0.3328916946194048	0.08511035000372065	0.6216266962627994	0.018933414051047304	0.03007121012714073	0.6216335097798619	0.01893372458175825	0.030074936076514985	-0.12057335392747198	0.9926716541489576	-0.00806556705091964	3.145191485910233	-0.002930603079108641	-0.004905265083128977	0.006891293126002232	0.005022480830315746
0.025	0.18126265408746606	-0.005856984337230468	-0.16705948872674375	0.6084362732877817	-0.33061357244712053	0.08324868901327126	0.6216256519542261	0.018932054032281063	0.030070422984862566	0.6216335097798619	0.01893372458175825	0.030074936076514985	-0.12056748508732247	0.9926723847197942	-0.008063383559973101	3.1451951307568082	-0.003699680999486815	-0.005703882280701541	0.009241963743458535	0.005028848624981638
0.030000000000000002	0.17901948085118194	-0.005390159155049205	-0.18719103511935753	0.6208287736226539	-0.3260409732194089	0.08085707799773803	0.6216245510931699	0.018930533533719995	0.0300695542534897	0.6214760399849981	0.018896145272385565	0.029886812464338285	-0.12056094123665508	0.9926731983533568	-0.008061061905788397	3.1451989534907496	-0.3881064673884657	-0.12691484367764164	0.15968265231755313	0.006403863747963109
0.035	0.18795707901375336	-0.0046389274015454455	-0.17112662564072506	0.6177154336758734	-0.33988550353109415	0.08370201497002347	0.6216232915210647	0.018929208518172175	0.030068458088296474	0.6213710601217557	0.018871092399470425	0.029761396722887155	-0.12055444264942047	0.992674009418743	-0.008058373409393905	3.145203079209226	-0.563872296467168	-0.18248657863281256	0.2289420557227285	0.007327873945688703
0.04	0.19207062688023918	-0.0019823184424938582	-0.16715841531141795	0.620761779755486	-0.3179314068462185	0.08056214521464547	0.6216224135345261	0.018925991646311924	0.030067259518173323	0.6213010735462607	0.018854390484193705	0.029677786228586082	-0.12055173084160474	0.9926743357289145	-0.008058745327400616	3.145206668012265	-0.6579850592208247	-0.2124601422667967	0.26583597787987545	0.00794140748705996
0.045	0.1757551430556213	-0.006200612785569769	-0.1589798177052092	0.6133052429858331	-0.32264557350987044	0.08134218094921578	0.6216216593599847	0.018919433895214756	0.030065790106113127	0.6212544158292641	0.01884325587400924	0.02962204589905214	-0.12055587908560045	0.9926737858545099	-0.00806442156466354	3.1452100040741393	-0.7123383306864653	-0.23015863653750798	0.28622242276366777	0.008343409467586528
