time	f_x	f_y	f_z	m_x	m_y	m_z	x	y	z	x0	y0	z0	u_x	u_y	u_z	theta	u0_x	u0_y	u0_z	theta0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6215948210432755	0.018892007618824237	0.030004252482805055	0.6215948210432755	0.018892007618824237	0.030004252482805055	-0.12057724321260078	0.9926708311445338	-0.008108601240014012	3.145277418720951	-6.375509313478378e-22	1.211109285854247e-21	3.1196614765521946e-22	0.005
0.005	0.1751780597558315	-0.009863359470854087	-0.1590460396933261	0.6023921048910417	-0.3381309503168504	0.08018417796400958	0.6215904220001669	0.018891782006083054	0.030001541587210134	0.6215948210432755	0.018892007618824237	0.030004252482805055	-0.12057503497527886	0.9926711096777061	-0.008107339387354785	3.1452914318213523	-0.00016214207328565965	-0.0028313509244253	0.0009125468613169076	0.005007459069422945
0.01	0.17183988644288756	-0.008926416043873847	-0.17707580797191685	0.6209801993179108	-0.3311081082165146	0.08044027389541045	0.6215904424868118	0.018893017898496664	0.030001700220257693	0.6215948210432755	0.018892007618824237	0.030004252482805055	-0.12057306731394195	0.9926713710798334	-0.008104596041238527	3.1452913700925316	-0.0012502932945898475	-0.002943713270776784	0.0017066326805653964	0.005009079173698291
0.015	0.1766379531961229	-0.013125652756987852	-0.17129695043808374	0.5847314974701704	-0.3462847022460509	0.07509553975873622	0.6215897477903556	0.018892458489551914	0.030001428495316396	0.6215948210432755	0.018892007618824237	0.030004252482805055	-0.12056971940455212	0.9926717954939167	-0.008102418996279967	3.1452934512778534	-0.002060504686931635	-0.003447352782794494	0.0030567930901976813	0.00501264983086441
0.02	0.17900936380464194	-0.00640425568997874	-0.15711970037304274	0.6088416939430645	-0.3411609209164804	0.07891292924457186	0.6215888057163698	0.01889196848614072	0.030000763790362373	0.6215948210432755	0.018892007618824237	0.030004252482805055	-0.12056504401041894	0.9926723839626154	-0.008099893872369387	3.1452965718616293	-0.00298092657094492	-0.00416692915507764	0.00493864249170713	0.005017853854749367
0.025	0.1734606154889302	-0.008342760383013926	-0.17124174355977906	0.5952524298199593	-0.33260611338951773	0.07618369079634772	0.6215878499460755	0.018892208200480883	0.03000023361217191	0.6213734607458453	0.018942586417390782	0.029796828318986696	-0.12055976004900176	0.9926730532144923	-0.008096522632889484	3.1452994373055794	-0.0791168655936274	-0.13052174662771698	0.27103265851668185	0.005920848246208956
0.030000000000000002	0.17623847175089608	-0.0049480305364243094	-0.19336936605812005	0.6092074604775676	-0.3384428892193334	0.07835096359549595	0.6215867622934873	0.018892502214512382	0.029999803208797804	0.6212258872142251	0.01897630561643515	0.02965854554310779	-0.12055405156028104	0.9926737789800556	-0.008092538406253949	3.1453026661343206	-0.11860873970061703	-0.19548665286381808	0.40797580600375	0.006526061716065486
0.035	0.17364518529314754	-0.011774384840725976	-0.16276169299663526	0.6147894619583837	-0.34670456775616054	0.09146538282287547	0.6215860684776177	0.018892357810053766	0.029999295988292984	0.6211275048598117	0.018998785082464723	0.02956635702585508	-0.12055212387810313	0.9926740367091362	-0.008089639798349544	3.145304708707587	-0.14120822283193593	-0.2325435466908274	0.4855472220392903	0.006927948282829857
0.04	0.18104634167605216	-0.0016105700570675026	-0.17754788287616793	0.6056081461657032	-0.3381038754669065	0.06973971718467616	0.6215857575751884	0.01889053309538311	0.02999877185606442	0.6210619166235362	0.019013771393151108	0.029504898014353166	-0.12056228424582435	0.992672789168083	-0.008091307847794958	3.1453058132422194	-0.15412204942255908	-0.25521481738825214	0.5300629874437727	0.007184714319661515
0.045	0.17920251685933009	0.0016856338984417817	-0.16920405950993592	0.5997605798644461	-0.3304135150247241	0.08325360102523915	0.6215849627242871	0.018888401729961524	0.029997991604684193	0.6210181911326859	0.01902376226694204	0.029463925340018876	-0.12057768087880677	0.9926709002927104	-0.008093613899143466	3.145307559074573	-0.16206013479727827	-0.2698492656019144	0.5562342491181994	0.007348199950067901
0.049999999999999996	0.17701538979996187	-0.016483231590634053	-0.17491615209378777	0.6136741891383936	-0.34178868870013274	0.08619677814732328	0.6215816487618117	0.01888576328110746	0.029995995177568374	0.6209890408054524	0.019030422849469347	0.029436610223796015	-0.12059712211466674	0.9926685152061602	-0.008096484178812608	3.1453145430190874	-0.1668693586864943	-0.28027386931908954	0.57112558337258	0.007449953566214877
0.05499999999999999	0.18197659019224396	-0.01215214359118975	-0.17902488308931583	0.629797952685505	-0.33774845067633075	0.08361920753561676	0.6215770429530965	0.01888300285653273	0.029992460067904153	0.6209696072539633	0.019034863237820842	0.029418400146313896	-0.12062743486558491	0.9926648066478542	-0.008099604961199712	3.1453249031433406	-0.16991231796540024	-0.2883691561819303	0.5772809999896737	0.007503521457225775
0.05999999999999999	0.17891019641650202	-0.006291124384287715	-0.1511071193266224	0.6044441345468101	-0.3421984105491858	0.07875134388420742	0.6215715816453546	0.018880449023389326	0.029987599941786125	0.6209566515529706	0.019037823496721826	0.029406260094659468	-0.12067288961352614	0.9926592551619055	-0.00810289168958177	3.145337417437574	-0.17198429726789405	-0.29528247421039233	0.5761983609998358	0.0075182642561829
0.06499999999999999	0.17113409063445664	-0.0031129632586573957	-0.1693804277697628	0.607510303275105	-0.34511891034149506	0.07214054630573029	0.6215668120993597	0.018876954738058498	0.029981834550010772	0.6209480144189755	0.019039797002655855	0.02939816672688953	-0.12073464372091994	0.9926517027694032	-0.008108193053155676	3.1453500334356086	-0.1730871204994104	-0.3014905237358915	0.5690989229531264	0.00750119672828573
0.06999999999999999	0.17190203398011666	-0.005422410957689116	-0.1691912863060765	0.6112155684510983	-0.33573790739519205	0.07753047058994543	0.6215631062862343	0.018871980602898335	0.029975572322730765	0.62097095170863	0.019037933758890548	0.02917422078419981	-0.1208052177436535	0.9926430536219352	-0.008115877157048972	3.145360863715604	-0.15882590275509487	-0.4308962693356663	0.7078959912528869	0.008649085952275551
0.075	0.1801193364957496	-0.005725987649865783	-0.18930795840313872	0.6160405877405846	-0.3237857246732003	0.07807084970772282	0.6215582807798928	0.018867440633984225	0.029968726223294856	0.6209862432350665	0.019036691596380315	0.02902492348907375	-0.12088570633043778	0.9926332008978166	-0.008122467626647178	3.145373944117184	-0.1511062959868451	-0.501162950847469	0.775845262676603	0.009397724723182028
0.08	0.17329913386564713	-0.0070132129549950635	-0.16527883979343644	0.6057244816690053	-0.3377942205209993	0.07332257046384599	0.6215507826870761	0.018865151783069103	0.0299574178169332	0.6209964375860241	0.019035863488040122	0.028925391958989605	-0.12098211295006692	0.9926214331539885	-0.00812519473361387	3.145394242181628	-0.14720437540341438	-0.544986574894396	0.8091249974498467	0.00986768789752612
0.085	0.1743830936122839	-0.010424522437293573	-0.15094327701214053	0.6094659346140212	-0.33497907930737536	0.08123110468558635	0.6215427387950073	0.018864626393675452	0.029943586999103433	0.6210032338199959	0.019035311415813338	0.028859037605599963	-0.12111716212307624	0.9926049591029302	-0.008125774026065733	3.145414308592511	-0.2878105906402337	-1.1374147317982903	1.619699512020476	0.005126654672413309
0.09000000000000001	0.1686549749664718	-0.006607074642274226	-0.1731732980159764	0.6033055611663185	-0.32949808191356855	0.07879866716558631	0.6215354640966877	0.01886414409753619	0.0299296086878911	0.621054639438285	0.01898278930348367	0.02870978366254536	-0.12130067904999565	0.9925825477009083	-0.008125962194382262	3.1454317378552124	-0.23746682210192538	-0.5444119598064214	0.7908013230850045	0.009891297895303108
0.09500000000000001	0.17535151789242998	0.0028729347019535224	-0.17939120775561745	0.5973119130352449	-0.33079718500850525	0.07922668952206102	0.6215339067939678	0.018865097184753352	0.02991551678055493	0.6210889098504776	0.018947774561930596	0.028610281033842187	-0.12153489818772988	0.9925539144095293	-0.008123762233038921	3.1454291395744924	-0.3036659478768976	-0.5248217406722864	0.752179029727335	0.009672475832354897
0.10000000000000002	0.17205987605112696	0.001983565816727657	-0.1592345353399241	0.5880597984390539	-0.32901263751044735	0.0799622914831638	0.6215365883141113	0.018868625276580064	0.029898952059532552	0.6211117567919394	0.01892443140089523	0.028543945948040387	-0.12180472106278789	0.992520893693728	-0.008116988864098756	3.145407534632378	-0.3534868922585431	-0.5134525067673039	0.7067017819998344	0.00945487434603002
0.10500000000000002	0.17228847803646657	-0.01618032464623144	-0.18542222343672976	0.6196990819957326	-0.3443675765380385	0.06690992617664873	0.6215377585763223	0.01887513378707003	0.029877954031455184	0.6211269880862472	0.018908869293538303	0.028499722557506067	-0.1220815817627808	0.9924869700150766	-0.00810566126792506	3.1453861743408202	-0.39188505797118295	-0.5083173480177463	0.6581850163186211	0.009253515660582887
0.11000000000000003	0.18010369522347788	9.398796590863023e-05	-0.14907586715196675	0.6171656352574934	-0.3227874783779395	0.07980582377011013	0.6215403286230904	0.018883063381316345	0.029853478623364793	0.6211371422824524	0.018898494555300353	0.02847024029714985	-0.12236543555477189	0.9924521220916371	-0.00809231347001921	3.145358381110943	-0.422549682812138	-0.5069281690363635	0.606578854492223	0.009060925571373515
