0	0.593895796877881	0.196084760393114	0.345823448796313	-0.911157464088433	0.407221761059091	-0.0629484944686554	0.407323386172798	0.91320785090866	0.0117932232876897	0.0622875165074325	-0.0148949104972123	-0.997947096257421
0.005	0.593895797253147	0.196084759713525	0.345823444344855	-0.911157463148867	0.407221762727902	-0.0629484972727831	0.407323387676729	0.913207850194282	0.0117932266615574	0.0622875204168079	-0.0148949086710251	-0.997947096040671
0.01	0.593895799874379	0.196084754966599	0.345823413251452	-0.911157456586009	0.407221774384538	-0.0629485168595992	0.407323398181683	0.913207845204358	0.0117932502280044	0.0622875477237735	-0.014894895915118	-0.997947094526678
0.015	0.593895806972076	0.196084742113008	0.345823329057622	-0.911157438815287	0.407221805948047	-0.062948569896219	0.407323426626693	0.91320783169278	0.011793314040558	0.0622876216647961	-0.0148948613750386	-0.997947090427124
0.02	0.593895820759903	0.19608471714391	0.345823165504572	-0.911157404294264	0.407221867262616	-0.0629486729239621	0.407323481883319	0.913207805445484	0.0117934380014006	0.0622877653009732	-0.014894794278261	-0.997947082463403
0.025	0.593895843434733	0.196084676080873	0.345822896532698	-0.911157347522527	0.407221968097766	-0.062948842358662	0.407323572755798	0.913207762280352	0.0117936418617533	0.0622880015184758	-0.0148946839339859	-0.997947069366578
0.03	0.593895877176691	0.196084614975796	0.345822496281077	-0.911157263041556	0.407222118148545	-0.0629490944909743	0.407323707981204	0.913207698047129	0.0117939452222627	0.0622883530289916	-0.0148945197329439	-0.997947049877327
0.035	0.593895924149193	0.196084529910834	0.345821939086972	-0.911157145434602	0.40722232703572	-0.0629494454866815	0.407323896229588	0.913207608627324	0.0117943675333872	0.062288842370169	-0.0148942911471995	-0.9979470227459
0.04	0.593895986498991	0.196084416998322	0.345821199485326	-0.911156989326555	0.407222604305973	-0.062949911386997	0.407324146104125	0.913207489934112	0.011794928095786	0.062289491906062	-0.0148939877299593	-0.997946986732054
0.045	0.593896066356214	0.196084272380698	0.345820252208262	-0.911156789383804	0.407222959432096	-0.0629505081088656	0.40732446614125	0.913207337912238	0.0117956460607093	0.0622903238275755	-0.0148935991153805	-0.997946940604984
0.05	0.593896165834411	0.196084092230426	0.34581907218458	-0.911156540314105	0.407223401813191	-0.062951251445263	0.407324864810795	0.913207148537911	0.0117965404303895	0.0622913601529118	-0.0148931150183829	-0.997946883143261
0.055	0.593896287030592	0.196083872749919	0.345817634539257	-0.911156236866428	0.407223940774867	-0.0629521570654927	0.407325350516114	0.913206917818699	0.011797630058434	0.0622926227280168	-0.0148925252344623	-0.997946813134751
0.06	0.593896432025274	0.196083610171463	0.345815914592945	-0.911155873830816	0.40722458556944	-0.0629532405154811	0.407325931594215	0.913206641793424	0.0117989336502192	0.062294133227028	-0.0148918196395058	-0.997946729376532
0.065	0.593896602882516	0.196083300757141	0.345813887861467	-0.911155446038231	0.407225345376135	-0.0629545172180706	0.407326616315876	0.913206316532045	0.0118004697632856	0.062295913152722	-0.0148909881896091	-0.99794663067481
0.07	0.593896801649971	0.196082940798755	0.345811530055318	-0.911154948360398	0.407226229301283	-0.0629560024733115	0.407327412885765	0.913205938135552	0.0118022568077346	0.0622979838369637	-0.0148900209208962	-0.997946515844824
0.075	0.59389703035892	0.196082526617751	0.345808817079162	-0.911154375709647	0.407227246378531	-0.0629577114587511	0.407328329442554	0.913205502735849	0.0118043130466255	0.0623003664411548	-0.0148889079493401	-0.997946383710756
0.08	0.593897291024318	0.196082054565141	0.345805725031331	-0.911153723038751	0.40722840556904	-0.0629596592297217	0.407329374059033	0.913205006495634	0.0118066565963749	0.0623030819566839	-0.0148876394705856	-0.997946233105619
0.085	0.593897585644836	0.196081521021428	0.345802230203321	-0.911152985340759	0.407229715761689	-0.0629618607196274	0.40733055474221	0.913204445608283	0.0118093054271558	0.062306151205377	-0.0148862057597738	-0.997946062871161
0.09	0.593897916202903	0.196080922396526	0.345798309079293	-0.91115215764883	0.407231185773288	-0.0629643307402281	0.407331879433423	0.913203816297725	0.0118122773632991	0.0623095948399477	-0.0148845971713683	-0.997945871857752
0.095	0.593898284664749	0.196080255129687	0.345793938335572	-0.911151235036059	0.407232824348774	-0.0629670839819228	0.407333356008433	0.91320311481832	0.0118155900836948	0.062313433344449	-0.0148828041389831	-0.997945658924267
0.1	0.593898692980445	0.196079515689425	0.345789094840142	-0.911150212615301	0.407234640161425	-0.0629701350140313	0.407334992277527	0.913202337454735	0.0118192611221953	0.0623176870347248	-0.0148808171752112	-0.997945422937968
0.105	0.593899143083949	0.196078700573436	0.345783755652144	-0.911149085539	0.407236641813068	-0.0629734982850746	0.407336795985611	0.913201480521815	0.0118233078680192	0.0623223760588623	-0.0148786268714559	-0.997945162774387
0.11	0.593899636893145	0.196077806308521	0.34577789802138	-0.911147848998996	0.407238837834282	-0.0629771881230532	0.407338774812298	0.913200540364452	0.0118277475661555	0.0623275203976444	-0.0148762238977624	-0.997944877317192
0.115	0.593900176309887	0.196076829450515	0.345771499387804	-0.911146498226355	0.407241236684614	-0.0629812187357248	0.407340936372004	0.913199513357456	0.0118325973177698	0.062333139865003	-0.0148735990026516	-0.997944565458061
0.12	0.593900763220041	0.196075766584205	0.345764537381025	-0.911145028491176	0.407243846752785	-0.0629856042108805	0.407343288214026	0.913198395905422	0.01183787408061	0.0623392541084726	-0.0148707430129549	-0.997944226096551
0.125	0.593901399493525	0.196074614323256	0.345756989819805	-0.911143435102401	0.407246676356903	-0.0629903585166196	0.407345837822631	0.913197184442597	0.011843594669414	0.0623458826096439	-0.0148676468336499	-0.997943858139953
0.13	0.593902086984357	0.196073369310131	0.345748834711554	-0.911141713407634	0.407249733744672	-0.0629954955016233	0.407348592617133	0.913195875432739	0.0118497757563175	0.0623530446846184	-0.0148643014476978	-0.997943460503164
0.135	0.593902827530692	0.19607202821602	0.345740050251832	-0.911139858792936	0.407253027093607	-0.0630010288954274	0.407351559951978	0.913194465368985	0.0118564338712627	0.0623607594844628	-0.0148606979158819	-0.997943032108534
0.14	0.593903622954866	0.196070587740759	0.345730614823845	-0.911137866682639	0.407256564511245	-0.0630069723086939	0.407354747116811	0.913192950773712	0.0118635854024077	0.062369045995664	-0.0148568273766469	-0.997942571885723
0.145	0.593904475063437	0.196069044612756	0.345720506997944	-0.911135732539144	0.407260354035358	-0.0630133392334809	0.407358161336558	0.913191328198392	0.0118712465965364	0.0623779230405847	-0.0148526810459396	-0.997942078771554
0.15	0.593905385647231	0.196067395588912	0.345709705531125	-0.911133451862724	0.407264403634167	-0.0630201430435127	0.407361809771495	0.913189594223455	0.0118794335594695	0.0623874092779185	-0.0148482502170505	-0.99794155170986
0.155	0.593906356481381	0.196065637454546	0.345698189366522	-0.911131020191323	0.407268721206557	-0.0630273969944478	0.407365699517317	0.913187745458146	0.0118881622564757	0.0623975232031462	-0.0148435262604562	-0.997940989651327
0.16	0.59390738932537	0.196063767023317	0.345685937632912	-0.911128433100352	0.407273314582293	-0.0630351142241468	0.407369837605208	0.913185778540377	0.0118974485126836	0.0624082831489919	-0.0148385006236629	-0.997940391553342
0.165	0.593908485923074	0.19606178113715	0.345672929644208	-0.911125686202486	0.407278191522231	-0.0630433077529391	0.407374231001908	0.913183690136588	0.011907308013494	0.0624197072858795	-0.0148331648310511	-0.997939756379833
0.17	0.593909648002802	0.196059676666158	0.345659144898962	-0.911122775147455	0.407283359718537	-0.0630519904838885	0.407378886609774	0.913181476941597	0.0119177563049932	0.0624318136223892	-0.0148275104837201	-0.997939083101105
0.175	0.593910877277343	0.196057450508563	0.345644563079857	-0.911119695621843	0.407288826794905	-0.0630611752030585	0.407383811266848	0.913179135678452	0.011928808794366	0.0624446200057144	-0.0148215292593345	-0.997938370693681
0.18	0.593912175444004	0.196055099590624	0.345629164053212	-0.911116443348869	0.407294600306766	-0.0630708745797767	0.407389011746914	0.913176663098288	0.01194048075031	0.0624581441221193	-0.0148152129119707	-0.997937618140129
0.185	0.593913544184652	0.196052620866556	0.345612927868475	-0.911113014088187	0.407300687741516	-0.0630811011668987	0.407394494759562	0.913174055980173	0.0119527873034497	0.0624724034973956	-0.0148085532719644	-0.997936824428907
0.19	0.593914985165762	0.196050011318458	0.345595834757725	-0.911109403635664	0.407307096518721	-0.0630918674010705	0.407400266950244	0.91317131113096	0.0119657434467514	0.0624874154973204	-0.0148015422457584	-0.997935988554182
0.195	0.593916500038451	0.196047267956231	0.345577865135168	-0.911105607823177	0.407313833990345	-0.0631031856029915	0.407406334900333	0.913168425385138	0.0119793640359381	0.0625031973281139	-0.0147941718157517	-0.997935109515668
0.2	0.593918090438527	0.196044387817506	0.345558999596636	-0.911101622518392	0.407320907440961	-0.0631150679776765	0.407412705127179	0.913165395604678	0.011993663789905	0.062519766036897	-0.0147864340401484	-0.997934186318451
0.205	0.593919757986529	0.196041367967565	0.345539218919086	-0.911097443624552	0.407328324087972	-0.0631275266147161	0.407419384084164	0.913162218678885	0.0120086572911354	0.0625371385121496	-0.0147783210528075	-0.997933217972813
0.21	0.593921504287769	0.196038205499266	0.345518504060095	-0.91109306708026	0.407336091081829	-0.0631405734885387	0.407426378160756	0.913158891524242	0.0120243589861164	0.0625553314841682	-0.0147698250630935	-0.997932203494062
0.215	0.593923330932373	0.196034897532963	0.345496836157364	-0.911088488859263	0.40734421550625	-0.0631542204586698	0.407433693682564	0.913155411084256	0.0120407831857556	0.0625743615255248	-0.0147609383557267	-0.997931141902352
0.22	0.593925239495326	0.196031441216435	0.345474196528211	-0.911083704970235	0.407352704378438	-0.063168479269993	0.407441336911389	0.913151774329309	0.0120579440657974	0.0625942450515248	-0.0147516532906348	-0.997930032222512
0.225	0.593927231536514	0.196027833724804	0.345450566669072	-0.911078711456555	0.407361564649299	-0.0631833615530084	0.407449314045276	0.913147978256503	0.0120758556672397	0.0626149983206651	-0.0147419623028039	-0.99792887348386
0.23	0.593929308600763	0.196024072260461	0.345425928254999	-0.911073504396094	0.407370803203663	-0.0631988788240929	0.407457631218565	0.913144019889499	0.0120945318967508	0.0626366374350933	-0.0147318579021309	-0.997927664720032
0.235	0.593931472217886	0.196020154052991	0.345400263139157	-0.911068079900991	0.407380426860503	-0.0632150424857587	0.407466294501943	0.913139896278373	0.0121139865270868	0.0626591783410656	-0.0147213326732755	-0.997926404968797
0.24	0.593933723902721	0.19601607635909	0.345373553352324	-0.911062434117433	0.407390442373153	-0.0632318638269114	0.407475309902491	0.913135604499451	0.0121342331975083	0.0626826368294056	-0.0147103792755124	-0.997925093271877
0.245	0.593936065155177	0.196011836462499	0.345345781102387	-0.911056563225438	0.407400856429529	-0.0632493540231094	0.407484683363737	0.913131141655159	0.0121552854141978	0.0627070285359628	-0.0146989904425843	-0.997923728674772
0.25	0.593938497460274	0.196007431673916	0.345316928773844	-0.91105046343863	0.407411675652349	-0.0632675241368214	0.407494420765701	0.913126504873868	0.0121771565506773	0.0627323689420713	-0.0146871589825547	-0.997922310226572
0.255	0.593941022288185	0.196002859330927	0.345286978927298	-0.911044131004023	0.407422906599349	-0.0632863851176846	0.407504527924948	0.913121691309734	0.0121998598482257	0.0627586733750081	-0.0146748777776609	-0.997920836979778
0.26	0.593943641094279	0.195998116797926	0.345255914298957	-0.911037562201795	0.407434555763506	-0.0633059478027626	0.407515010594634	0.913116698142545	0.0122234084162959	0.0627859570084523	-0.0146621397841671	-0.997919307990122
